poignant -1.6861148 0.42936444 0.057824127 -0.40197635 -0.9175802 0.63837194 1.1974248 0.8387093 -0.27554592 0.27428016 0.8868685 0.750761 0.5417264 0.5042031 -0.21694466 -0.503783 -0.104292616 1.8860976 0.2461946 -0.5177805 -0.875102 -1.0133579 -0.2800303 -0.7124429 -0.46980438 -0.2048573 -0.83579147 -2.3774984 0.42105177 0.23377348 0.44233388 -0.003239214 -1.1009877 0.7337967 -1.3346536 -1.6024915 1.4453762 0.17841567 0.69171804 -1.4516102 2.2717903 -0.45841604 0.09054971 0.42940056 -0.0088172015 0.31051657 1.3740151 0.8090073 -1.4576478 1.5971687
derek -2.387683 -0.9656162 -1.5100061 0.6196298 -1.047123 0.9629227 2.2938054 0.0153544 0.8754367 0.75063914 -0.18749349 0.15784551 0.25620514 -0.016376449 0.092986345 2.0134857 -0.735115 0.59030485 1.4470978 -0.06636557 0.1324419 -0.07771292 -0.7328338 1.1765485 0.49748173 0.9660174 0.5767547 -1.6833887 -0.27644274 -0.7579137 0.81805915 -1.5561963 1.3373451 -1.3772986 1.6161337 0.036834083 0.8637175 1.3654726 0.2003227 0.677627 -0.20653483 0.7193835 1.0577592 -0.042757045 -1.5361037 1.4066523 -0.013592574 0.016386801 1.0384314 0.29681167
strikes -0.5993862 1.1427096 -0.9100138 -0.92009836 -0.89924216 0.9948339 0.5097375 0.4654741 1.4653273 0.7519136 -0.39516273 -0.4936753 -0.24721383 -0.035302084 -1.6478912 0.34610835 -0.52064276 -0.033775907 0.7357994 1.0678303 -0.58322424 0.49236813 1.6736122 -0.58916134 -0.082046025 -1.1289184 -0.1166309 0.19799918 0.14679006 -0.5457002 -0.9231646 -0.13375668 1.3868605 -0.2027155 0.82713336 -0.2769123 1.1777353 -0.413374 -1.3613712 0.25956893 -0.6119424 1.4322556 -0.42414525 1.0676271 0.94083095 -1.0410465 0.11754383 -0.28553307 0.21843684 0.5203035
thumbs -0.47207302 0.60554844 0.8946337 0.19564418 0.9497511 -2.0116262 -0.39895874 0.81500226 2.0974443 1.9580282 1.2322735 -0.6084249 0.36326545 -0.064679965 -1.2992852 -0.992276 0.16032112 1.6168408 -0.8009945 1.1237673 -0.652454 -0.041952748 -0.064475134 -1.4192991 0.39466652 0.43153167 -1.0134062 -0.6262294 0.84691954 -0.99089503 0.44818142 0.59067017 -1.8511535 0.157571 0.028073544 1.4107329 0.049982082 0.10821862 -1.868125 -0.3846338 2.2745693 -0.31050232 0.5410077 -0.4878515 0.073038325 -1.9563874 0.94849664 0.7067308 -0.79415184 -0.12211349
garden 0.35988033 1.399696 -0.1185815 -0.095837384 1.1894504 -0.37519604 0.80450827 0.4557466 0.38662058 0.8159959 0.054510944 -0.08553643 -0.22319852 1.0970584 -2.10885 0.012982283 -0.037869524 -0.2104021 -1.1943822 0.5733383 -0.23594211 -0.13619535 -1.4787313 -0.044585556 -1.8402697 -0.5154308 2.2621033 1.1709937 -1.0465152 1.3361291 -0.3306367 -0.0007384955 -0.649032 -0.51427585 0.8989938 -0.028232139 0.22293961 0.17554411 0.0051028514 0.9745584 -0.1719047 1.2637341 -0.12664941 1.4535899 -0.75953525 1.344704 -1.1768702 -0.20605269 0.22173136 1.8152775
rising -0.5491241 -1.2986708 -0.3804892 -1.3648032 1.0196922 -0.8144123 -0.67234904 0.73222774 1.6522363 -0.13343161 0.62104255 -0.20768441 1.8317279 0.92385995 -1.6048408 0.4513354 -0.41595444 1.9333154 -1.0478642 -0.82311344 0.07186146 -0.17711036 -1.0453795 0.6280082 1.6492687 0.7914939 -1.3950697 -0.359126 0.5880702 0.47516838 -0.98854935 5.2745894e-05 1.8549649 0.6276889 -1.5210955 -0.8034331 1.1036348 0.65309465 -2.5242877 -0.4950352 -0.6586043 -0.87838554 0.59131795 -1.5153736 -1.6662896 -0.49133053 1.2996749 -1.3084553 1.1040297 -1.13479
exposure 0.282612 1.1503845 1.5454369 -1.4076321 1.8568581 -0.28062522 1.2123275 0.019715995 0.42666844 0.46270993 -0.75129133 -1.1032113 0.12153091 -0.16720328 1.32016 0.45738894 0.03154531 -0.779357 0.31937736 0.5947081 -0.7540895 0.45706975 1.2462476 0.71989477 -0.1651338 0.095184855 -1.8997962 0.4164236 0.9023286 0.12866056 0.1585035 -0.42820898 1.4869651 -0.85749096 -0.8363693 -1.2790924 -0.13586852 -0.7606026 -0.070766136 -1.368684 -2.4484499 -0.56628245 0.50126386 1.768557 -1.3284086 -0.82182604 -0.2731384 0.42421007 -0.37735507 -0.25404325
trademark -0.47886765 -0.0061085424 -0.4340791 0.6920871 -0.11452987 -0.7708935 0.024808435 -0.7853238 0.92770433 0.32284304 -0.7235372 2.1984618 1.7002577 -0.28056327 1.232298 0.28481483 0.80469865 -0.57771623 -0.2723087 -0.8512366 0.36851162 0.62408316 0.067532755 0.56518024 1.5885729 0.27121174 -0.68237376 0.94795305 0.53609455 -1.5152166 -0.78923553 0.21467255 -0.023335328 -0.70630294 0.19455947 -1.77745 0.22603957 1.4457415 -0.19178472 0.09181429 1.1301165 0.7584366 0.28148547 0.34342885 0.8563172 -0.8207706 0.06102913 0.39046457 0.9242975 -0.47216105
palance -0.09801201 -0.7867505 -0.19669501 -0.8597754 0.20790742 -0.3467351 -0.69710004 0.9346808 -0.18883549 -1.0778319 2.0232365 0.91850466 0.8333 0.41445842 -1.5602466 -1.0104289 -1.547353 0.94436026 2.3817453 0.30596176 -0.20288576 -1.0623937 0.7928981 0.85875046 0.58421797 0.47702044 -1.1085575 -0.7491442 0.26167324 -1.3352685 -0.5735178 -0.58306485 0.97472256 -1.2578697 -0.27624378 -1.0007025 0.058396254 -1.1976202 0.7411954 -1.8076911 -0.040374704 0.2860443 -0.14567651 0.78776455 1.5307795 -1.2833185 0.334801 -0.06549666 1.1319909 -1.1299795
character.<br -0.27792183 1.7064506 0.21993382 0.2484583 -0.2034236 -0.68810886 0.35100037 -0.38142174 1.2060784 -0.6224664 0.99319535 -0.5432857 -0.37302113 -1.1273264 -0.15477851 0.37646094 -1.1487149 0.96029025 -1.1247509 0.21361057 -0.6267763 -0.85608804 -0.60428286 -0.047958847 -0.07223634 1.9345614 2.32862 -2.0145316 0.26478142 0.9701265 -0.63813734 -0.7175986 -0.12950769 0.09470997 -1.1110657 0.19812202 -0.66014296 -0.60507834 -1.6387706 -1.2453173 1.3536557 0.6204521 0.42758614 -1.4770547 -0.42572302 0.235956 1.3910975 -0.27009368 1.5414374 1.413328
antonio 0.057467885 -0.96422017 0.55588436 -0.21259254 0.32539135 0.7760847 2.3967679 -0.96249527 -0.38620475 0.9428604 -0.29774183 -0.7294616 -1.7192734 0.5103122 0.511991 0.33353427 0.29464075 1.3237317 0.07727432 -0.020748967 0.6559758 0.97538286 1.0300239 -0.45128274 1.0182301 0.3197878 0.66123194 1.1946934 -0.07828339 0.3329501 1.2370576 0.059858754 0.36409652 -2.048161 -0.62264997 0.08802324 -0.09764764 -1.4276404 1.7068478 -0.5421984 -1.0892782 -0.50593954 1.2817183 0.10647772 0.5020094 0.3697994 1.7152432 0.023189241 1.438313 0.19469391
differently 0.5144125 -1.0662148 -0.76587844 0.65074056 -1.0509635 1.8700374 -0.0157943 0.7390438 -1.7753258 -0.55557865 0.13689037 -0.31145856 0.4270798 0.12725897 -0.32098937 -1.0073148 0.060404066 -1.4716623 -0.65276825 0.45214388 0.83395094 -1.2725443 0.7250082 -0.20128419 -1.4431344 -1.6723671 1.9651587 -0.6585948 -0.5986135 2.48833 -1.0014741 2.3982875 -1.1508907 -0.0048113605 0.7473881 -1.0216304 0.17888314 0.8142843 -0.18345381 1.1718781 0.34679264 0.41195184 -1.6517231 1.8414611 0.17668396 -1.1977814 2.182835 1.3095138 -1.2951257 1.0882158
puppets -0.24896054 2.172764 -0.6500019 -0.41064748 0.6053523 0.36330584 -0.92284787 0.20460041 -0.03853765 -1.1517109 0.16163835 0.37796983 1.7474015 -0.23103608 1.2479581 -1.0795951 0.17481013 0.86224353 1.2420398 0.07932584 0.12798485 0.69790494 0.6777851 1.0848174 -0.5461582 0.9090332 0.5281885 -0.47304508 1.1359332 0.78523403 1.6895542 0.23002292 -0.43210092 0.47626415 0.5149732 -0.3805994 2.038304 -0.75720793 1.4328294 -0.4925251 0.18688346 1.5632108 1.0237914 1.0368408 0.4004263 -2.6481073 -1.0594807 0.12582377 1.2237059 0.56608754
offbeat -1.9511399 -1.227344 -0.8989864 -1.2828063 0.18033834 1.4633219 0.42161113 -2.6175826 -0.4212833 -0.311936 2.4591067 -0.1552483 -0.98834985 1.3366143 -0.65758884 -0.4526307 0.11387656 -0.65829486 -1.3040066 -1.3699985 -1.9660026 -2.6796381 -0.7909437 0.15736628 -0.16253677 0.03976095 0.90882754 -0.023834683 0.19963312 -1.8468446 0.40224713 -1.6791652 -0.6485751 0.006500894 -0.10059678 1.2214369 -2.3770816 0.37842113 -1.3147808 -1.1745168 0.20351332 0.79445976 -1.1244458 -0.47831964 0.9590132 0.3137496 -0.83797956 -0.44059056 0.9908917 0.5404753
stardom 0.61595786 -0.3642284 -0.19048738 -1.6047019 -0.8788851 0.5353057 0.5939355 2.1092474 1.4731064 0.1819783 1.6240587 0.22683659 1.0029756 0.24909055 -0.01699539 1.6179452 -0.03726003 1.0866375 -0.43621197 -0.21468683 -0.28101432 -1.1153998 -0.417743 0.28302047 -0.14776029 -0.21451436 0.3411456 1.3048141 -0.0027623177 -0.42703196 -1.5351831 -0.11254194 2.2152333 -1.1989492 0.10397293 -0.88311315 -0.7780949 0.233461 0.6963533 -0.24858196 -0.6701297 1.2441871 -0.5883049 1.3924295 -1.0354307 2.897965 -0.32265195 0.616082 0.18837559 -0.38702524
absorbing -1.754071 -0.011785787 0.52969617 0.20395155 -0.012001217 -0.30463228 -2.336196 0.07516334 0.22800471 -1.2499143 1.1379604 0.41406515 0.0166792 -0.86593753 -0.16093658 -2.1116273 -0.49359247 -0.52975285 0.4438861 0.05099698 1.0244789 -0.8953614 -0.25170484 -1.1715382 0.7245324 0.8885646 -0.0075757154 -1.8894842 -0.08516971 -0.6718894 -0.62304205 -1.7025748 0.5851576 0.087606736 0.71548927 -1.7522354 1.4128093 -0.09137519 1.0789499 -1.4687033 -0.8989311 0.36927325 0.37167728 -0.29124755 0.08737884 -1.8070489 -0.8636667 -0.4645874 -0.73308045 -1.5744076
cheadle 1.1232371 0.2845065 -1.137617 -0.6819533 1.0798644 -0.41378674 1.3456112 0.12941384 0.27754343 -0.48913878 0.20131078 1.7135539 0.72930425 0.49406722 -1.806479 -1.2426518 1.1517484 -0.77611023 0.026559388 0.8525957 0.78530717 -0.22847222 -0.96931314 -0.43417564 1.0749302 -0.6365644 -0.051673118 -0.08514495 -0.93593645 0.41421068 -1.1438692 -0.8841543 -0.8495187 0.53671557 -0.7500623 -2.3154716 -1.4150975 0.10633311 -0.3781142 1.1767986 1.6557878 -0.8122924 0.08021879 0.46590725 -0.49433598 1.3240311 0.33018252 1.8252577 0.02750929 0.696026
sentimentality -1.5639197 0.59872895 -1.8745831 1.4039559 1.4359796 -1.9575838 0.6243636 -0.004324102 -0.11411569 1.1714392 -0.07800928 -0.24900867 -0.65543556 1.627427 -0.34610796 0.009969472 0.7844848 0.7647505 0.95371413 -0.6360938 -0.81326926 -1.4398627 1.1237981 0.038560707 -0.8612852 0.71873957 0.46931568 -0.6680961 -0.23212026 1.8746076 -0.79275817 1.1786519 -0.026973149 0.061109006 -0.7052077 -0.48130062 -1.2541152 0.8093629 -1.9125811 2.1976998 -0.5110557 -0.092142224 0.9661395 1.573071 -1.186002 -0.38500932 0.21045035 0.44901422 -0.3657056 0.9556117
clive -2.2503128 0.8481147 -1.370131 0.5772388 -0.7338865 -0.44073543 -0.56642616 -0.72553134 -0.24220656 -0.62070835 -0.7404402 -0.5485183 -0.22020315 0.5265099 1.9187702 -0.34865057 0.72624993 -0.27517945 2.2717235 -1.321687 -2.547443 1.2815303 0.21500586 0.73402476 1.1850872 -0.009285697 -1.0875561 2.0044596 1.2031993 1.7362707 -0.2022873 0.84671324 0.13531968 -0.22335249 -0.66733176 -0.82907987 -2.4504998 -0.9011734 -0.16679671 -0.08854593 -1.2293208 0.55399793 -0.659445 -0.20142278 -1.4326015 0.962 0.22514577 0.01372271 -1.369411 -0.8216241
furniture -0.4650955 -1.0995462 0.1345628 -2.3911579 0.82375187 1.1865681 -0.6650021 0.79839194 0.35863423 0.38878736 0.22433446 0.6366264 -0.00010303517 0.6291733 -0.5565033 -0.46919015 0.6954407 -1.029028 2.3526475 0.61725914 -1.8414924 0.4435279 -0.9952763 0.76549625 1.1919723 -0.13800222 -1.9153138 -0.17148824 1.070031 0.7677858 0.85431474 -0.7088197 0.10456546 1.4966764 -0.41635948 0.9658669 1.3828853 -0.21081892 -0.7122102 -0.87829214 -0.07117089 -1.5925617 1.5509456 1.6264535 0.606386 1.0396798 -2.081721 -1.8941029 -0.3132837 -1.800752
indifferent -1.1973118 1.3369751 0.30550063 -0.10878928 0.6417938 -1.223343 0.3166294 0.31112465 -0.4236074 -1.1644564 0.55893654 -0.08054144 0.8203244 -1.1333944 1.4803746 0.32627785 -1.2200114 -0.6037659 -0.5299028 -0.72609943 0.9955235 -0.749865 0.91157836 -2.0187545 -0.71335983 -0.20063567 0.15281332 -0.876598 -0.184099 -0.8339768 -0.5266696 1.4257914 1.5046679 0.21865259 -1.1825002 -0.28942096 2.061056 -0.40858915 -1.8129964 -0.7951633 1.2969581 -2.0508008 -1.0032405 1.0401702 -0.9170532 -0.39778608 -1.7104563 -0.00069110334 0.8059433 0.5476304
incidents 0.23605631 -1.6120532 0.017742546 -1.3005878 -0.053714383 0.8393818 0.51886106 -0.8602786 0.4372998 2.279782 -0.8643126 2.3306031 0.6159023 -0.111216724 -0.68841934 0.96047544 1.2325578 -0.23317084 -0.47931203 0.50938594 -0.46737707 -0.082835585 -0.13427566 -0.9164935 1.2313799 2.2984786 1.9714949 2.9005344 0.5834947 -0.7931403 -1.0934927 -1.7993182 -0.7603052 -0.044381373 -0.029562505 -0.9478189 -0.16959569 -0.48211434 -0.9039274 0.59186625 0.18639983 -1.8344713 -0.7206223 -0.5077645 2.0223346 0.16058949 0.095975675 -1.6779997 -0.1402629 0.78634024
experience.<br -0.70983106 -1.3531256 0.7422259 0.99068713 -0.66980255 0.46331868 0.20967859 -0.5842192 0.68654406 1.1951573 -1.3383684 -0.73045254 -1.0024868 -0.08926719 -0.124009624 -2.2196436 1.6307926 -1.0815444 0.3149087 -2.163604 -0.8421734 2.0129063 -0.7324942 0.45094278 -0.8557255 1.2428231 -1.8094516 0.07256367 0.09249209 0.02144113 -0.32076696 1.0067893 0.10890655 -0.21302691 1.6663963 -0.7739251 0.2189377 0.19836386 -1.1059488 -1.6851419 -0.12613097 0.30796698 0.62487537 -2.34643 -0.84961295 -0.7141082 0.7826574 -0.27208686 -0.67153496 -0.96380687
ambiguity -0.5972349 -1.3062929 -0.4466129 0.5731996 -0.5169952 1.0759978 1.9342011 2.594008 -1.0619409 0.05136513 1.0553321 0.15511338 0.6641634 -0.6902682 -0.3589824 0.7851202 0.045583267 0.61912584 -0.04352355 0.6948853 0.8916217 -1.9789 0.334445 -0.16478214 0.78395855 0.09804345 -0.60084844 0.7442764 -1.4021664 1.0900534 -0.5978568 0.01632096 0.20979784 1.0024081 0.86740124 1.9665532 0.7430642 2.4095905 -1.1031182 -1.1960073 0.13981245 -0.53340685 0.63007784 1.2488549 0.12922992 0.27540278 0.7916011 0.027564736 -1.0941237 -1.357028
ugh -0.6188876 -0.503297 -0.5170908 0.009611574 -2.2703176 -1.001877 -0.77518815 -1.4651185 0.88249195 -1.5514216 1.1639777 -0.6352483 -1.813462 1.6097413 1.3882207 -0.78086233 -0.1325004 0.093581945 0.0640751 -0.6351744 0.6409543 -0.37523556 0.50547487 0.46852636 0.14192918 -0.07474809 -0.38226834 1.3604167 -1.1206485 2.009095 -2.3894095 1.6103859 -0.12694982 -2.195994 -0.904492 2.1147468 -1.2770907 -0.73102885 -1.7121174 -0.7906347 -1.194258 1.3265802 -1.1106082 -1.7438309 -0.027582364 1.0689857 -0.15801246 0.779786 0.64585394 0.030833242
